userName,at,score,content,sentimen
Pengguna Google,2024-10-04 12:28:11,5,Seneng banget si  first time pake bibit  fast respon bgt aku chat di support  aku kira bakal bot doang yg jawab ternyata engga  suka bgt^_^,Positif
Pengguna Google,2024-10-04 11:43:51,5,good,Positif
Pengguna Google,2024-10-04 11:16:39,4,Berharap kedepannya ada opsi lebih mudah lagi untuk penarikan uangnya seperti bisa masuk saldo gopay gitu ,Positif
Pengguna Google,2024-10-04 10:47:54,4,Padahal aplikasi ini bagus Tapi kenapa harus upgrade bibit plus harus ada akun stockbit juga,Positif
Pengguna Google,2024-10-04 08:24:35,5,lebih banyak keuntung nya😍,Positif
Pengguna Google,2024-10-03 19:41:11,5,Sangat baik,Positif
Pengguna Google,2024-10-03 17:35:25,5,👍👍👍,Positif
Pengguna Google,2024-10-03 17:15:19,1,sudah berhasil penjualan dana belum masuk aneh,Negatif
Pengguna Google,2024-10-03 12:36:26,1,Lucunya untuk ganti setingan/membatalkan pengajuan RDN dari Jago ke BCA berbelit²+dilempar²+lama  bilangnya buat ganti RDN adalah hanya bisa aplikasi Stockbit  Lah aplikasi segede itu untuk perbaiki setelan RDN peserta/nasabah sendiri aja malah lempar²an ke aplikasi lain  Kog pas sinkronize bisa cepet² aja? Pas regristrasi ulang langsung otomatis ke Jago  Saran saya kalo mau condong kesalah satu bank  caranya jangan begitu ,Negatif
Pengguna Google,2024-10-03 08:27:34,5,Pelayanan Cepat,Positif
Pengguna Google,2024-10-03 06:32:56,4,👍,Positif
Pengguna Google,2024-10-03 01:24:05,5,oke mantap,Positif
Pengguna Google,2024-10-02 21:05:42,5,ok,Positif
Pengguna Google,2024-10-02 17:45:56,5,aplikasinya untuk saat ini bagus dan mudah digunakan,Positif
Pengguna Google,2024-10-02 14:09:47,5,mantap,Positif
Pengguna Google,2024-10-02 07:16:01,2,aplikasi bodong,Negatif
Pengguna Google,2024-10-02 06:21:48,5,walaupun kecil tetap nabung 😆😁,Positif
Pengguna Google,2024-10-02 02:31:18,5,bagus,Positif
Pengguna Google,2024-10-02 02:16:45,5,mantap,Positif
Pengguna Google,2024-10-02 02:08:48,5,Platform terbaik 😘,Positif
Pengguna Google,2024-10-02 01:17:01,3,Dividen nya itu disimpen dimana ya? Kok ga bertambah ya?,Netral
Pengguna Google,2024-10-01 16:18:19,5,apk terbaik 👍💯,Positif
Pengguna Google,2024-10-01 15:14:48,5,sangat membantu untuk pelajar dan pemula,Positif
Pengguna Google,2024-10-01 15:03:55,5,Sepertinya ini bagus  tetapi sayang sekali saya harus mengambil selfie  sementara saya merasa tidak percaya diri dengan penampilan saya  Ah  sudahlah  Dan sepertinya jika saya meminta untuk tidak foto selfie  pasti tidak akan diizinkan  itu sudah pasti ,Positif
Pengguna Google,2024-10-01 14:09:46,5,Ok,Positif
Pengguna Google,2024-10-01 06:16:06,1,Susah bgt hubungi CS nya   sumpah deh  switch nya jg lama amat  ,Negatif
Pengguna Google,2024-10-01 06:13:44,1,Udah lama pake tapi pas mau nambahin rekening aja verifikasi muka nya gagal terus  masa tembem dikit ngaruh kan muka sama aja,Negatif
Pengguna Google,2024-10-01 06:13:15,5,semoga aman  dan bisa dipercaya proses nabung,Positif
Pengguna Google,2024-10-01 05:11:40,5,kalo bisa dikurangi pemberitahuan yg tidak perlu kebanyakan notif email,Positif
Pengguna Google,2024-10-01 04:30:45,5,knp ini untuk upgrade ke bibit plus proses sulit sekali  padahal sinyalnya lancar semua ,Positif
Pengguna Google,2024-10-01 03:10:39,1,Registrasi ribet perlu foto ini itu gk jadi deh,Negatif
Pengguna Google,2024-10-01 01:26:29,5,mudah mendaftar dan digunakkan,Positif
Pengguna Google,2024-10-01 00:49:57,1,pencairan dana lama berhari hari,Negatif
Pengguna Google,2024-10-01 00:29:48,4,sedikit tapi untung ada,Positif
Pengguna Google,2024-09-30 15:25:19,1,Mending jangan inves pake aplikasi ini  Masukin uang ke saldo RDN lama  Custemer service nya juga lowrespon   mending pake aplikasi lain deh  Mikir 2x,Negatif
Pengguna Google,2024-09-30 15:06:54,4,Ok bagus,Positif
Pengguna Google,2024-09-30 13:06:04,4,pembelian saya berhasil akan tetapi jumlah unit saya tidak bertambah dan sudah melebihi batas ngerjaan,Positif
Pengguna Google,2024-09-30 12:31:43,5,Aplikasi yg simpel dan mudah di gunakan ,Positif
Pengguna Google,2024-09-30 11:46:46,5,Aplikasi yang bagus untuk investasi menurut saya,Positif
Pengguna Google,2024-09-30 11:20:54,5,Bagus,Positif
Pengguna Google,2024-09-30 08:05:08,1,aplikasi yg susah sekali menjual sahamnya butuh brapa hari dikonfirmasi tidak seperti aplikasi luar negeri  alhasil kita butuh dan harus nunggu 1 ampe 2 hari,Negatif
Pengguna Google,2024-09-30 06:44:25,5,Assalamu'alaikum wr wb Hai teman teman! Yang baru bulai investasi di aplikasi bibit  emang paling recomended dehh  soalnya keamanan sudak terjamin dan hasil sangat memuaskan jadi gausah takut guys! Buat mulai hari ini    Nah untuk kalian yang baru pake aplikasi bibi masukin kode reedem nya ini [ zhlcpqq ] nanti ada bonus loh buat pemula   selamat mencoba!,Positif
Pengguna Google,2024-09-30 03:23:05,5,Oke saya baru belajar ives,Positif
Pengguna Google,2024-09-30 03:09:48,3,Tambahkan fitur penarikan cepat walaupun harus bayar lebih,Netral
Pengguna Google,2024-09-30 02:39:37,5,Aplikasi yg sangat bagus cocok buat pemula,Positif
Pengguna Google,2024-09-29 21:21:02,2,Verifikasi lama 🥲,Negatif
Pengguna Google,2024-09-29 16:58:16,5,bagi reff bg,Positif
Pengguna Google,2024-09-29 02:57:03,1,verivikasi nya lama banget anjir,Negatif
Pengguna Google,2024-09-28 22:39:34,5,siap,Positif
Pengguna Google,2024-09-28 05:30:24,4,kurang memahami tentang investasi saham  masih perlu belajar keras lagi,Positif
Pengguna Google,2024-09-28 02:12:55,5,mantaps banget aplikasinya  Sangat Aman dan terjamin ,Positif
Pengguna Google,2024-09-28 01:07:41,5,aplikasi yang sangat bagus,Positif
Pengguna Google,2024-09-27 11:50:53,5,so far  aplikasi yang sangat membantu dalam investasi semoga lancar terus dan aman,Positif
Pengguna Google,2024-09-27 10:48:56,2,Saya udah verifikasi ktp berkali-kali masih aja belum bisa investasi malah disuruh perbaiki data diri lagi kalo gagal berkali-kali ganti aplikasi aja ,Negatif
Pengguna Google,2024-09-27 08:52:13,3,Agak sedikit kecewa sih  ya  tadinya sudah tertarik  sedang proses registrasi malah  tapi berhubung foto saya di ktp tidak jelas  sementara saya tidak punya SIM maupun paspor  disarankan untuk membuat KTP baru  yang dimana membuat KTP baru itu  ya tau lah ya  Tidak ada opsi lain 'kah? Malas bikin KTP barunya ,Netral
Pengguna Google,2024-09-27 04:40:23,5,Kenapa ya verifikasinya lama bgt,Positif
Pengguna Google,2024-09-27 04:12:55,5,sejauh ini baik dan terpercaya  mudah akses keamanan cukup okeh,Positif
Pengguna Google,2024-09-27 02:44:10,5,Saya turunin bintang dulu yaa  karna upgrade ke bibit plus di tolak karna akun bank jago saya syariah  semoga kedepannya akan ada upgrade  Trims🙏,Positif
Pengguna Google,2024-09-26 12:00:18,2,Aku menggunakan RDN jago syariah  saat aku ingin membeli Reksadana non syariah tetapi tidak ada pilihan pembayaran melalui saldo RDN  tetapi jika Reksadananya syariah bisa melakukan pembayaran melalui saldo RDN  Tolong dong jangan dibuat ribet gitu,Negatif
Pengguna Google,2024-09-26 11:16:30,5,mudah di pahami dan sangat bermanfaat,Positif
Pengguna Google,2024-09-26 10:49:06,5,sangat bagus,Positif
Pengguna Google,2024-09-26 09:29:54,5,😇😇😇😇😇,Positif
Pengguna Google,2024-09-26 05:38:13,5,Ini penilaian nya cukup bagus   Aku sih belum pernah nyoba ini baru download mudah2an aplikasinya sangat berguna,Positif
Pengguna Google,2024-09-26 05:22:46,5,nice,Positif
Pengguna Google,2024-09-26 04:28:07,5,Bagus buat nabung Code referral = siisukses cashback 25ribu,Positif
Pengguna Google,2024-09-26 04:27:11,5,solusi menabung yg lebih produktif 👍☕️😄,Positif
Pengguna Google,2024-09-26 03:50:39,5,👍,Positif
Pengguna Google,2024-09-26 02:30:40,4,Bibit error Mulu kenapa sii,Positif
Pengguna Google,2024-09-25 19:10:46,5,Sangat berguna,Positif
Pengguna Google,2024-09-25 15:23:57,5,GOODWILL,Positif
Pengguna Google,2024-09-25 15:20:08,5,Menanam masa depan yang baik ,Positif
Pengguna Google,2024-09-25 07:05:04,5,mantap,Positif
Pengguna Google,2024-09-25 04:08:36,1,Aplikasi apaan coba saya mau validasi data di karenakan hp saya hilang susah bener ngurusnya  Saya sudah ikuti semua ketentuannya udh foto KTP dan Poto pegang KTP ternyata harus ada pegang tanda tangan tempatnya harus sama lagi sedangkan itu lagi di kontrakan om saya mana ada kertas ama pulpen gak bisa beda tempat Ama gak boleh ganti baju lagi buknya yang di liat data Ama muka bukn baju atau pun background belakang foto background aja harus sama semua,Negatif
Pengguna Google,2024-09-25 03:50:22,1,Bibit semenjak update suka Stak di awal udh gitu fitur sidik jarinya suka bug  suka ilang sendiri otomatis harus manual,Negatif
Pengguna Google,2024-09-25 02:44:28,5,Aplikasi bibit ini sangat mudah digunakan untuk berinvestasi  selain aman aplikasi ini juga mempunyai fitur portofolio yang menggambarkan diri kita sebagai karakter dalam berinvestasi  Nanti nya akan ada Robot yang memvisualisasikan karakter untuk menentukan jenis investasi apa yang cocok untuk diri kita  sehingga investasi akan jauh lebih aman  Saya sudah bergabung dengan investasi bibit ini sejak yahun 2018 dan sudah income yang lumayan buat beli jajan cilok 😁  Bagi investor pemula bisa join ,Positif
Pengguna Google,2024-09-25 01:09:20,5,Kecewa sama bibit  padahal data sudah benar tapi gagal Mulu  di suruh perbaiki data,Positif
Pengguna Google,2024-09-25 01:01:30,5,sejauh ini suka  dari tampilan  dari kemudahan dioperasikan,Positif
Pengguna Google,2024-09-25 00:54:58,5,Good,Positif
Pengguna Google,2024-09-24 23:51:54,5,sangat mudah dipahami  dan Alhamdulillah sangat bermanfaat,Positif
Pengguna Google,2024-09-24 23:48:34,5,nice,Positif
Pengguna Google,2024-09-24 12:59:57,5,Ok,Positif
Pengguna Google,2024-09-24 12:55:07,1,Sumpah bibit gak bisa dibuka aplikasinya appan sih,Negatif
Pengguna Google,2024-09-24 12:12:05,5,oke,Positif
Pengguna Google,2024-09-24 11:31:24,2,Tolong perbaiki kembali server nya Soalnya susah sekali masuk aplikasi,Negatif
Pengguna Google,2024-09-24 05:34:53,5,Okee,Positif
Pengguna Google,2024-09-24 05:08:33,1,Aplikasi ribet mau daftar aja di bikin ribet  bank aja yang aturan ketat ga seribet aplikasi ini  isi ini isi itu  pake nama pribadi ga bisa  pake nama samaran  username sudah di pake  mending mati aja lu ke laut  ga beguna aplikasi ini mendingg gua pake RTI aja ga ribet kek gini TOLOL,Negatif
Pengguna Google,2024-09-24 02:35:57,1,Bang jago na eror co jadi gak bisa transaksi,Negatif
Pengguna Google,2024-09-23 15:32:18,5,good,Positif
Pengguna Google,2024-09-23 14:12:49,5,pemula hadir semoga bibit menjadi tempat belajar saya✌️,Positif
Pengguna Google,2024-09-23 11:13:37,5,aplikasinya sangat bagus,Positif
Pengguna Google,2024-09-23 09:11:41,5,rekomendasi buat investasi pemula sampai yg pro,Positif
Pengguna Google,2024-09-23 08:28:55,5,sangat bermanfaat sekali dengan aplikasi bibit ini  terimakasih,Positif
Pengguna Google,2024-09-23 07:26:32,1,Permasalahan dari aplikasi 1  Didalam proses verifikasi sangat lambat (tidak bisa verifikasi) dan sekarang belum ada informasi terbaru  2 Proses ribet dan keamanan belum terjamin 100% secara opsional  Mohon diberikan tanggapannya dan jangan hanya di read ,Negatif
Pengguna Google,2024-09-23 03:04:59,3,Progres verifikasi lambat,Netral
Pengguna Google,2024-09-23 02:41:13,5,Aku mau cek  aplikasinya knpa gak bisa kebuka ya,Positif
Pengguna Google,2024-09-22 22:47:43,3,Makin sini makin ga jelas lama banget ngejual saham harus pengajuan lah  terus nunggu beberapa hari malah masuk ke Saldo Trading dipake buat invest lg g bisa  Ditarik apalagi harus nunggu 2 hari kerja buat cair ke Saldo RDN mana kepending weekend jadi nunggu lebih dari seminggu cuman buat cairin dana ratusan ribu  Kenapa gak langsung aja cair ke Saldo RDN sih? Ribet banget apalagi cairin yg juta²an ,Netral
Pengguna Google,2024-09-22 18:21:53,4,Bisnis Syariah  solusi atas kelemahan ekonomi komunis dan kapitalis ,Positif
Pengguna Google,2024-09-22 05:53:37,3,Verifikasi di bibit prosesnya sangat lama sekali,Netral
Pengguna Google,2024-09-21 12:29:01,2,Tolong jangan salah gunakan data saya,Negatif
Pengguna Google,2024-09-21 09:37:21,5,mantap ,Positif
Pengguna Google,2024-09-21 02:50:57,1,cs nya lemot,Negatif
Pengguna Google,2024-09-21 01:06:24,5,Mudah dipahami,Positif
Pengguna Google,2024-09-20 15:23:52,5,apk mudah dipergunakan   bisa untuk invest bagi pemula  ,Positif
Pengguna Google,2024-09-20 14:35:03,5,good,Positif
Pengguna Google,2024-09-20 13:45:07,5,mantap,Positif
Pengguna Google,2024-09-20 09:17:46,3,Maaf saya turunkan bintangnya  Sejauh ini bagus  namun sejak ada bibit plus  ada beberapa kendala  Pertama saya tidak bisa beli saham  Kedua  saya gagal mengajukan bibit plus menggunakan bank jago  Proses terhenti disitu  Tidak bisa di cancel atau dilanjutkan  Mohon segera perbaiki ,Netral
Pengguna Google,2024-09-20 08:28:49,5,oke utk investasi tp saya gk suka bibit kerjasama dgn bank jago soalnya waktu itu pernah ada kendala terkait keamanan data & akun saya  dana saya disimpan dibank jago no rekening ada tp dana tdk bisa ditarik sewaktu akun saya dinonaktifkan katanya tdk bisa dikembalikan pdhl saya sdh memberikan semua berkas & bukti mengenai hp saya yg hilang  Namun dana tdk pernah kunjung cair  alhasil saya minta utk dinonaktifkan saja rekening jago tsb  Skrng transaksi apapun hrs lewat jago dulu Knp gk yg lain??,Positif
Pengguna Google,2024-09-20 07:01:40,5,mantap,Positif
Pengguna Google,2024-09-20 05:51:09,5,tambahin dong menu STOCK SPLIT DAN DOLLAR serta saham asing seperti reku,Positif
Pengguna Google,2024-09-20 03:15:29,5,good bibit,Positif
Pengguna Google,2024-09-19 23:42:27,5,saya akan sukses bersama bibit  aamiin    dengan menanam saham dan menabung di reksadana sukses selalu untuk bibit ,Positif
Pengguna Google,2024-09-19 20:23:46,5,ok,Positif
Pengguna Google,2024-09-19 19:41:01,4,Sangat membantu,Positif
Pengguna Google,2024-09-19 13:28:54,5,emng the best bngt aplikasi bibit🤩,Positif
Pengguna Google,2024-09-19 13:13:35,5,luar biasa,Positif
Pengguna Google,2024-09-19 12:48:58,5,ok,Positif
Pengguna Google,2024-09-19 12:38:22,5,semoga tetep amanah,Positif
Pengguna Google,2024-09-19 07:00:04,5,aplikasinya sangat bagus kara gita bisa invstasi dengan 10 000 saya suka dengan aplikasinya,Positif
Pengguna Google,2024-09-19 05:43:00,1,abis invest terus di jual saldonya ga masuk masuk padahal udh seminggu lebih,Negatif
Pengguna Google,2024-09-19 05:39:33,5,aplikai juara,Positif
Pengguna Google,2024-09-19 04:36:27,5,Kode referral 'elangterbang',Positif
Pengguna Google,2024-09-19 03:26:26,5,good,Positif
Pengguna Google,2024-09-19 02:03:52,5,user friendly  dengan fitur SIP pengguna jadi terjadwal untuk investasi rutin,Positif
Pengguna Google,2024-09-18 21:44:16,5,sangat memudahkan saya yg baru mengenal dan pemula   terimakasih bibit,Positif
Pengguna Google,2024-09-18 18:44:03,5,gudfddd,Positif
Pengguna Google,2024-09-18 15:35:47,5,Terpercaya investasi disini,Positif
Pengguna Google,2024-09-18 05:50:37,5,sangat membantu,Positif
Pengguna Google,2024-09-18 04:51:25,5,Terimakasih bibit  kamu memberikan yang terbaik buat kami  Kami bersyukur memiliki apk ini ,Positif
Pengguna Google,2024-09-18 02:55:39,5,Bibit memudahkan saya untuk investasi di usia muda  ini sangat cocok untuk pemula dalam mengenal investasi 🤩🤩,Positif
Pengguna Google,2024-09-18 02:42:18,5,nabung   nabung      nabung,Positif
Pengguna Google,2024-09-18 02:31:43,3,mantap,Netral
Pengguna Google,2024-09-18 02:17:24,5,apk yang simple,Positif
Pengguna Google,2024-09-17 18:38:41,4,tolong dong  aplikasi sering keluar sendiri tidak bisa dibuka HP infinix note 11 android 12,Positif
Pengguna Google,2024-09-17 16:10:44,5,mantap sekali  baru permulaan belajar trading nih ,Positif
Pengguna Google,2024-09-17 12:20:40,2,saya pakai bang korea kok gak bisa ya,Negatif
Pengguna Google,2024-09-17 11:44:49,4,recommend bibit,Positif
Pengguna Google,2024-09-17 08:26:43,5,sangat membantu,Positif
Pengguna Google,2024-09-17 07:57:48,1,pencairan lambat  katanya pencairan antara pukul 13 01-13 59 bisa diselesaikan hari yang sama  tapi ini sudah 2 hari belum cair,Negatif
Pengguna Google,2024-09-17 05:43:50,5,terimakasih atas respon baik bibit atas kendala yang saya alami   ,Positif
Pengguna Google,2024-09-17 04:08:22,5,aman,Positif
Pengguna Google,2024-09-17 02:21:37,5,semoga aman terus,Positif
Pengguna Google,2024-09-17 00:56:10,2,Proses verifikasi GK sesuai jadwal  padahal di tulis estimasi selesai nya tanggal 16 September 2024  tapi sampe sekarang blm selesai-selesai verifikasinya,Negatif
Pengguna Google,2024-09-16 11:00:59,5,good👍,Positif
Pengguna Google,2024-09-16 09:12:10,5,oke,Positif
Pengguna Google,2024-09-16 04:47:17,5,mau dapetin cashback senilai 25 rbu rupiah??? pakai code ini aja (afnila1)😉 Ayo daftar dan gunakan code cantik ini yah 😚 Aplikasi yang bagus banged dan sangat sangat recommended buat pemula ber investasi resiko nya juga sangat minim sekali kita juga bisa berinvestasi mulai dari 10 rbu rupiah  Aku udh ngerasain nya sendiri aku udah ikut sekitar beberapa bulan udh dapat uang jutaan rupiah dg ikut Reksadana,Positif
Pengguna Google,2024-09-16 02:03:00,2,Iklan di notif & pop up saat buka app sangat menggagu,Negatif
Pengguna Google,2024-09-16 01:06:56,5,bagus untuk tabungan jangka panjang maupun pendek,Positif
Pengguna Google,2024-09-15 22:08:00,5,Mntap,Positif
Pengguna Google,2024-09-15 02:53:58,1,Tiba tiba saldo gopay hilang 100 rb setelah di liat kok dah melakukan pembayaran Reksadana? Padahal udah gak pake apk bibit lagi  terus kenapa bisa transaksi sendiri ? Tanpa sepengetahuan pemiliknya ? Dan saya merasa tidak melakukan pembayaran Reksadana ?,Negatif
Pengguna Google,2024-09-15 02:00:36,1,registrasinya ribet  udah sesuai ktp  msh salah ,Negatif
Pengguna Google,2024-09-14 15:50:56,1,kenapa keterangan tidak tersedia rdn bank jago ??,Negatif
Pengguna Google,2024-09-14 14:53:17,3,Registrasi nunggu berhari² gagal terus Data udh lengkap,Netral
Pengguna Google,2024-09-14 09:20:37,5,Sore kak knapa bibit saya ndk bisa di buka trims,Positif
Pengguna Google,2024-09-14 02:31:44,5,mantab untuk investasi,Positif
Pengguna Google,2024-09-14 00:58:12,4,ini knpa saya habis top up ga bisa login trus ya,Positif
Pengguna Google,2024-09-13 20:39:29,5,nyaman berinvestasi,Positif
Pengguna Google,2024-09-13 18:18:58,5,Platform investasi terbaik dan user friendly  Ada minimal pembelian 10ribu  Aplikasi investasi ga ada lawan semoga menjadi lebih baik 🙏,Positif
Pengguna Google,2024-09-13 17:02:43,5,easy use,Positif
Pengguna Google,2024-09-13 16:53:35,5,mantap,Positif
Pengguna Google,2024-09-13 15:14:33,5,BIBIT CUAN DINMASADEPAN,Positif
Pengguna Google,2024-09-13 14:43:34,5,Disini kita bisa menjadi orang yang berkembang secara finansial  Berinvestasi untuk masa depan keluarga  Semoga lancar dan dipermudah  Jangan lupa yang mau dapet cashback bisa masukan kodreff> 25bibit,Positif
Pengguna Google,2024-09-13 11:44:18,1,Diupdate malah nggak bisa pake biometrik,Negatif
Pengguna Google,2024-09-13 10:44:49,5,pemula,Positif
Pengguna Google,2024-09-13 07:53:46,1,Masih ada batasan yang membuat customer merasa tidak puas akan fitur nya,Negatif
Pengguna Google,2024-09-13 06:54:21,5,senang dengan aplikasi ini,Positif
Pengguna Google,2024-09-13 03:44:03,5,Keren,Positif
Pengguna Google,2024-09-13 02:05:48,5,Sangat membantu untuk pemula yg mau belajar Danareksa dan saham  aplikasi ini mudah digunakan   👍👍👍,Positif
Pengguna Google,2024-09-12 23:38:19,4,Berjalan dgn baik,Positif
Pengguna Google,2024-09-12 23:30:24,5,mantap,Positif
Pengguna Google,2024-09-12 18:41:05,5,Aplikasi terbaik untuk belajar investasi,Positif
Pengguna Google,2024-09-12 17:40:15,5,Bibit sangat membantu saya dalam hal investasi mudah dan cepat  jangan lupa masukkan kode referral  changgih  agar bisa mendapatkan cashback 75k dari bibit ,Positif
Pengguna Google,2024-09-12 16:50:07,5,Best,Positif
Pengguna Google,2024-09-12 15:37:56,5,ok,Positif
Pengguna Google,2024-09-12 12:49:59,5,mantap lahh bibit,Positif
Pengguna Google,2024-09-12 10:08:33,3,Kalau mau investasi jangka panjang mending beli emas tidak ada ruginya  makin tahun makin naik ,Netral
Pengguna Google,2024-09-12 08:28:14,5,kereenn,Positif
Pengguna Google,2024-09-12 07:57:40,3,loginnya lama,Netral
Pengguna Google,2024-09-12 06:10:34,4,Kan sudah ktp digital no nik sma di diskucapil tapi gara tgl gagal kecewa percuma pake ktp digital Apk sebelah aja bisa dan lancar buat invest mf saya rat 2,Positif
Pengguna Google,2024-09-12 05:22:41,5,bagusss,Positif
Pengguna Google,2024-09-12 04:33:23,5,gampang dan mudah pemakaiannya,Positif
Pengguna Google,2024-09-12 02:34:20,5,bagus,Positif
Pengguna Google,2024-09-12 00:50:46,5,ui/ux gampang di pahami,Positif
Pengguna Google,2024-09-12 00:37:40,5,good,Positif
Pengguna Google,2024-09-11 23:11:01,2,Sekarang tambah akun bank pencairan lama banget  Pokok nya kecewa sih dengan sistem baru ini,Negatif
Pengguna Google,2024-09-11 22:41:01,5,Recommended,Positif
Pengguna Google,2024-09-11 22:11:32,5,Kamu bisa dapet cashback 25 ribu kalo pake kode referral invesbung,Positif
Pengguna Google,2024-09-11 21:38:09,5,bagus untuk investasi,Positif
Pengguna Google,2024-09-11 17:08:06,5,Oke,Positif
Pengguna Google,2024-09-11 10:07:14,5,bagus,Positif
Pengguna Google,2024-09-11 09:47:49,5,Aplikasi yang sangat bermanfaat    👍👍👍,Positif
Pengguna Google,2024-09-11 06:51:21,5,ok,Positif
Pengguna Google,2024-09-11 05:54:52,5,sangat membantu,Positif
Pengguna Google,2024-09-11 04:07:22,1,Verifikasi lama banget kayanya 1x24 jm sekarang udah 2 hari lebih blm di acc gimana mau nabung / beli sahamnya,Negatif
Pengguna Google,2024-09-11 03:39:05,4,msh blom faham,Positif
Pengguna Google,2024-09-10 21:53:58,3,tolong tambah opsi bank bkk,Netral
Pengguna Google,2024-09-10 07:52:55,1,Saya top up 400k  Bisa ditarik 400k terus kenapa yang cair cuma 350k  Minusnya banyak sekali tanpa tau detailnya  Tolong kejelasannya,Negatif
Pengguna Google,2024-09-10 05:31:12,1,Bagus apk nya   tapi ribet banget kl nyambungin ke bank jago  sering eror  udah masukin sandi pdahal dah benr tp malah ke kunci udah top up mau d uninstal   sayang duitnya   emang ga bener bi apk  mending di apk lain da,Negatif
Pengguna Google,2024-09-10 03:54:23,5,bagus,Positif
Pengguna Google,2024-09-10 03:32:55,5,good for invest 👍 for long time,Positif
Pengguna Google,2024-09-10 02:41:58,5,aman terpercaya,Positif
Pengguna Google,2024-09-10 02:18:46,5,lumayan nambah pengetahuan,Positif
Pengguna Google,2024-09-09 17:25:24,5,wow bagus,Positif
Pengguna Google,2024-09-09 14:07:22,5,bagus banget,Positif
Pengguna Google,2024-09-09 10:14:50,3,padahal gua ngasih duit puluhan juta ke aplikasi lu  tapi tetep aja ada iklan  management nya kocak,Netral
Pengguna Google,2024-09-09 06:10:06,5,sangat bagus bagi pemula kayak saya mudah di pahami  ,Positif
Pengguna Google,2024-09-09 02:59:28,5,Bagus  cuma pencairan lama bgt soalnya kalo pencairan gua nunggu posisi lagi naik giliran mau di tarik susah bgt nunggu harga pass terus di sttusnya OPEN2 terus kapan kejualnya  rugi mah yg ada  gagal terus pula,Positif
Pengguna Google,2024-09-09 02:41:17,1,Susah banget verifikasi wajah  Mau ambil uang jadi susah padahal uang sendiri juga  Apa akhirnya sekarang influencer online malah bener bilang ini bisnis Shady dan gak jelas gt  Ambil uang dibikin susah ,Negatif
Pengguna Google,2024-09-08 13:23:13,5,resing,Positif
Pengguna Google,2024-09-08 10:37:46,5,Pake kode refferal manyakcuan buat dapetin bonusnya🤫,Positif
Pengguna Google,2024-09-08 03:52:28,5,tampilan sederhana mudah dimengerti bagi pemula seperti saya,Positif
Pengguna Google,2024-09-08 03:51:33,2,Proses verikasinya bibit lambat sekali  kapan mau envestasinya kalau kayak gini ,Negatif
Pengguna Google,2024-09-08 03:39:03,5,Nice,Positif
Pengguna Google,2024-09-07 23:43:52,5,bagus bgt aplikasinya mudah dimengerti ,Positif
Pengguna Google,2024-09-07 04:12:14,5,mantaps   mudah di pelajari,Positif
Pengguna Google,2024-09-07 03:20:15,5,mantab,Positif
Pengguna Google,2024-09-06 12:21:35,1,Jelek uang saya hilang saat beli eror tapi saldo hilang ampun dah mau investasi ke bibit toubat,Negatif
Pengguna Google,2024-09-06 11:52:42,5,Mantul,Positif
Pengguna Google,2024-09-06 10:15:41,4,keren aplikasinya  investasi jadi aman dan mudah,Positif
Pengguna Google,2024-09-06 08:26:24,5,aplikasi yg user friendly     juga disertai grup dgn saran yg mendukung saya utk giat berinvestasi 🤩,Positif
Pengguna Google,2024-09-06 08:19:56,5,memudahkan investasi,Positif
Pengguna Google,2024-09-06 02:05:29,5,mantap  fitur nya mudah dan simpel,Positif
Pengguna Google,2024-09-06 01:12:25,5,mantap,Positif
Pengguna Google,2024-09-05 15:15:48,1,Sayang sekali aku harus uninstall aplikasi ini  diminta terus teruss buat registrasi  pas input nomor identitas  malah salah Terus,Negatif
Pengguna Google,2024-09-05 07:23:45,5,lebih simple dan cepat bertransaksi buat pemula,Positif
Pengguna Google,2024-09-05 05:43:23,5,Bagus  respons CS nya juga cepat ketika ada kendala,Positif
Pengguna Google,2024-09-05 05:21:23,1,pencairan terlalu lama apalagi kalau bank beda dengan bank Kustodian bisa 3 hari,Negatif
Pengguna Google,2024-09-04 15:08:23,5,Tabungan masa depan yg okay nie  ,Positif
Pengguna Google,2024-09-04 13:56:09,1,Cara konfirmasi rekening BCA malah gak bisa😭😭,Negatif
Pengguna Google,2024-09-04 11:48:54,5,Aplikasi The besttt 🙌,Positif
Pengguna Google,2024-09-04 09:29:27,5,better,Positif
Pengguna Google,2024-09-04 06:18:30,5,Aplikasi nya mudah fitur lengkap,Positif
Pengguna Google,2024-09-04 05:44:54,1,Pengalaman buruk  invest 70rb  pas dijual uang yg masuk ke rekening cuma 47 400  ada emang beberapa yg pengalamannya gitu  pas saya coba emang bener dong  wahhh,Negatif
Pengguna Google,2024-09-03 19:56:09,5,Saranku kamu dari bintang 3 dulu siap siap bertahan soalnya di masalah bibit jati ketas kalau di bakar arang harganya naik  kalau buku prosesnya lama  sedangkan kalau mangrove persoalan pada perjanjian dengan Belanda soal ZEE detailnya pada penjaga pantai atau marinir  dan kayu khusus bangunan bervariasi karena kalau pakai besi memang harus cari tempat untuk jadi panjang kalau di lebur juga harus punya tungku peleburan besi,Positif
Pengguna Google,2024-09-03 16:05:16,3,Sayang masih belum bisa buka rekening ren pakai bank jago syariah,Netral
Pengguna Google,2024-09-03 11:15:27,1,Tidak semua dijelaskan dengan baik oleh sistem  contohnya klaim pencairan instan berapapun  begitu di sell all pengajuan tsb jd reguler td instant  Aduh kecewa hmm ,Negatif
